Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
26,Media_Manager,31731.94,2629.328333,5,6,10,3,Student Loan,25,12,11.51,3,Poor,889.42,24.60257138,30,No,75.00231065,234.1425131,Low_spent_Medium_value_payments,233.7880096,1
32,Manager,18976.46,1481.371667,8,7,22,7,Mortgage Loan,59,15,32.54,8,Poor,4538.03,24.60238909,5,NM,60.38266673,135.1701137,Low_spent_Medium_value_payments,232.5843862,0
28,Architect,38212.84,3306.403333,7,10,23,8,Mortgage Loan,33,24,6.4,8,Poor,1384.44,27.98129929,16,Yes,148.6647254,127.7916391,High_spent_Medium_value_payments,304.1839689,0
39,Engineer,128305.76,10434.14667,0,7,1,2,Auto Loan,5,6,9.49,2,Good,1151.7,28.55564615,25,No,196.5873212,268.7720818,High_spent_Medium_value_payments,828.0552637,1
45,Developer,147521.76,12586.48,1,1,2,1,Credit-Builder Loan,10,3,0.57,4,Good,101.57,30.2082445,26,No,122.3425952,454.3728857,High_spent_Medium_value_payments,931.9325191,1
36,Entrepreneur,42847.79,3782.649167,4,7,2,2,Credit-Builder Loan,1,10,9.81,4,Poor,181.47,23.73056968,27,No,69004,135.1292199,High_spent_Medium_value_payments,440.8595014,1
14,Musician,36818.29,3007.190833,6,6,11,7,Credit-Builder Loan,11,11,19.92,7,Standard,563.84,27.68476895,13,NM,195.5092874,296.6095901,Low_spent_Small_value_payments,98.60020585,1
40,Musician,20171.07,1962.9225,9,7,26,7,Auto Loan,30,25,17.81,10,Poor,2789.42,31.35352015,5,Yes,72.12381186,89.71599341,Low_spent_Medium_value_payments,314.4524447,0
52,Media_Manager,106234.11,8699.8425,4,5,16,3,Student Loan,6,19,11.21,4,Standard,939.4,29.0074676,35,No,201.1134901,68.89614899,High_spent_Large_value_payments,839.9746109,1
36,Developer,10143.89,684.3241667,4,7,14,3,Mortgage Loan,29,19,16.67,8,Standard,1083.92,23.00205927,19,Yes,22.88653282,50.41183192,Low_spent_Small_value_payments,285.1340519,1
20,Engineer,20426.41,1640.200833,6,5,16,5,Student Loan,39,24,6.65,7,Poor,1587.82,40.56222934,8,Yes,57.88334831,66.69198756,Low_spent_Small_value_payments,329.4447475,0
50,_______,152895.44,12670.28667,0,5,5,2,Personal Loan,14,12,3.31,1,Poor,228.28,35.99251786,21,NM,245.552918,261.9815495,High_spent_Medium_value_payments,1009.494199,1
24,Accountant,166692,13599,0,2,4,4,Mortgage Loan,1,9,4.54,4,Good,864.72,29.18852898,26,No,533.5631965,228.7919726,High_spent_Large_value_payments,837.544831,1
17,Scientist,40512,3091,8,8,15,9,Mortgage Loan,29,18,22.04,10,Poor,3971.97,36.68807079,16,Yes,48685,10000,High_spent_Small_value_payments,257.3090326,0
55,_______,35094.85,2968.570833,0,3,6,2,Auto Loan,3,3,8.41,1,Good,968.42,36.98490999,25,NM,37.44772466,46.65806416,High_spent_Large_value_payments,452.7512945,1
55,Teacher,39558.72,3043.56,8,6,13,3,Student Loan,30,9,6.5,4,Good,957.41,35.19778665,19,Yes,89.41511036,163.6614276,Low_spent_Medium_value_payments,331.279462,1
34,Media_Manager,85172.7,6957.725,,,3,1,Home Equity Loan,7,7,-0.37,4,Good,394.22,42.21944885,28,No,64.75475968,128.0846714,High_spent_Large_value_payments,742.9330689,1
19,Musician,33189.56,3030.796667,9,7,32,8,Student Loan,35,14,4.47,11,Poor,4273.39,35.61095602,13,Yes,195.2795765,367.5217246,Low_spent_Small_value_payments,30.27836556,0
19,Engineer,18998.52,1761.21,6,10,25,9,Student Loan,28,22,6.5,9,Poor,4419.75,34.45397373,12,Yes,137.7077417,27.93734656,!@9#%8,260.4759118,0
45,Teacher,55062.87,4801.5725,9,8,18,6,Student Loan,22,15,3.01,12,Poor,1569.55,32.64958921,15,NM,142.8611167,188.0846294,Low_spent_Large_value_payments,419.2115039,0
22,Mechanic,15116.91,1005.7425,6,3,10,6,Mortgage Loan,11,14,16.84,5,Standard,391.93,31.02030271,22,Yes,54544,126.4982759,Low_spent_Small_value_payments,188.7504268,1
36,Lawyer,19054.15,1567.845833,3,3,17,6,Student Loan,25,9,15.61,6,Standard,2097.89,34.03273268,11,Yes,86.85026831,104.1314965,!@9#%8,255.8028185,0
40,Manager,50063.36,3909.946667,5,7,9,4,Mortgage Loan,18,15,7.38,3,Standard,608.79,36.231958,32,No,127.379613,102.6007621,High_spent_Medium_value_payments,411.0142915,1
24,Musician,179068.04,14978.33667,5,6,6,4,Mortgage Loan,30,14,11.86,0,Good,484.16,37.93691138,19,No,501.2124042,1028.351108,High_spent_Small_value_payments,228.2701547,0
34,Mechanic,58110.06,4683.505,7,8,30,6,Mortgage Loan,62,19,8.26,7,Poor,1621.31,29.54053526,20,Yes,277.4881515,79.4483315,!@9#%8,361.414017,0
36,Doctor,59072.52,4824.71,8,9,28,6,Mortgage Loan,33,17,25.2,12,Poor,2781.03,37.68723061,11,Yes,219.5069982,523.1518,Low_spent_Small_value_payments,29.81220177,0
26,Architect,26976.43,2525.035833,7,7,7,4,Mortgage Loan,30,10,15.26,3,Good,426.03,36.30671063,24,Yes,62.53029961,88.91470211,Low_spent_Medium_value_payments,381.0585816,1
16,Teacher,72637.48,6064.123333,6,5,27,4,Auto Loan,15,14,8.41,10,Standard,1933.9,33.91520553,13,NM,174.4273555,162.4723174,High_spent_Medium_value_payments,519.5126604,0
20,Entrepreneur,23917.38,1724.115,7,4,6,3,Auto Loan,18,17,9.98,2,Standard,888.53,36.07830641,32,NM,35.50828907,33.47453908,High_spent_Medium_value_payments,353.4286719,1
40,Architect,9093.815,782.8179167,3,4,27,7,Student Loan,21,15,12.46,8,Standard,1879.03,37.33379158,18,NM,49.26630707,42.58295308,Low_spent_Medium_value_payments,266.4325315,0
42,Developer,17562.41,1683.534167,7,9,31,4,Mortgage Loan,32,18,13.94,8,Standard,2240.76,26.91107869,23,Yes,46.13293785,149.6610032,Low_spent_Small_value_payments,262.5594756,0
20,Architect,61793.46,5265.455,10,8,34,5,Mortgage Loan,38,23,17.92,12,Poor,3576.53,25.2455764,7,Yes,257.445742,430.8452383,Low_spent_Large_value_payments,108.2545198,0
36,Manager,53935.11,4590.5925,7,10,24,,Student Loan,23,23,29.22,12,Poor,4581.47,36.57521459,15,Yes,190.119287,220.5042199,Low_spent_Small_value_payments,338.4357432,0
23,Architect,38600.74,3410.728333,6,7,27,7,Student Loan,56,22,6.47,9,Poor,4464.55,28.31383778,2,NM,36911,74.18296562,High_spent_Medium_value_payments,371.2305567,0
36,Accountant,14132.32,1205.693333,6,9,34,8,Mortgage Loan,50,17,23.75,8,Poor,4632.52,38.99077554,4,Yes,51.74926525,45.59586284,High_spent_Medium_value_payments,273.2242052,0
20,Musician,75454.2,6445.85,5,5,8,4,Auto Loan,4,9,11.51,3,Good,1384.43,32.32699415,32,No,35708,108.9529081,High_spent_Medium_value_payments,538.4132854,1
33,Mechanic,33492.57,2692.0475,7,4,20,2,Mortgage Loan,24,11,9.55,7,Standard,1360.32,34.76160192,8,Yes,52.96385866,66.76553058,High_spent_Small_value_payments,409.4753608,1
22,Journalist,32239.36,2676.613333,,6,12,1,Student Loan,-2,5,1.31,4,Good,833.91,28.65384306,41,No,18.53861236,193.1255724,Low_spent_Large_value_payments,325.9971486,1
34,_______,14822.81,981.2341667,8,7,16,6,Auto Loan,27,25,26.48,12,Poor,2921.16,27.64674077,7,Yes,51.83455348,117.3964579,Low_spent_Small_value_payments,218.8924053,0
28,Accountant,7711.54,779.6283333,8,7,24,9,Mortgage Loan,67,20,17.27,6,Poor,2929.44,32.03061717,9,NM,44.85358883,48.3798139,!@9#%8,264.7294306,0
28,Mechanic,122069.01,10115.4175,4,5,6,4,Auto Loan,7,8,5.71,4,Good,883.42,35.78536357,30,No,276.6254904,438.4171172,Low_spent_Small_value_payments,586.4991423,1
40,Mechanic,21088.46,1517.371667,0,7,8,2,Credit-Builder Loan,7,12,4.85,0,Good,810.51,31.5241726,39,No,33.44654409,28.13419274,High_spent_Medium_value_payments,340.1564298,1
30,Journalist,9335.19,844.9325,7,10,26,6,Mortgage Loan,17,19,18.18,7,Standard,1860.2,29.80022403,16,Yes,41.49926737,65.36844783,Low_spent_Small_value_payments,267.6255348,0
31,Media_Manager,17004.86,1231.071667,10,10,18,2,Personal Loan,24,16,3.49,8,Poor,1261.59,29.47650999,17,Yes,25.02276876,88.31369943,Low_spent_Small_value_payments,299.7706985,0
45,Teacher,54876.2,4760.016667,3,4,8,5,Student Loan,15,14,4.01,5,Standard,310.47,21.82087346,17,NM,145.624243,490.8875981,Low_spent_Small_value_payments,129.4898256,1
28,Architect,58484.22,5043.685,8,5,16,7,Mortgage Loan,13,17,11.95,5,Standard,2389.36,27.87116176,11,NM,199.5641298,210.2582298,High_spent_Medium_value_payments,344.5461405,0
41,Lawyer,72389.88,6020.49,4,4,15,4,Mortgage Loan,30,12,12.11,4,Standard,1144.45,29.11055035,8,Yes,144.7824119,118.6338489,!@9#%8,588.6327393,1
30,Engineer,125468.44,10445.70333,4,4,10,4,Student Loan,23,13,10.45,4,Standard,1136.85,29.86632245,22,Yes,338.0924087,227.6195991,High_spent_Large_value_payments,718.8583255,1
22,Teacher,25312.34,1857.361667,3,6,5,2,Mortgage Loan,8,17,17.54,2,Standard,893.13,31.31404265,22,Yes,37.09182446,128.6543086,High_spent_Small_value_payments,279.9900336,1
50,_______,70291.16,5919.596667,3,5,13,4,Auto Loan,16,16,9.92,3,Good,449.09,39.534013,22,No,132.1989491,162.3748276,High_spent_Medium_value_payments,547.38589,1
16,Doctor,54838.44,4336.87,9,5,31,3,Auto Loan,43,12,17.56,8,Standard,2111.86,25.51258927,16,NM,108.6263953,360.9882454,!@9#%8,244.0723593,0
30,Media_Manager,37159,3299.583333,5,4,15,4,Mortgage Loan,16,21,13.43,8,Good,1051.35,34.75322447,24,Yes,74.6034267,120.9899088,Low_spent_Small_value_payments,424.3649979,1
38,Mechanic,67703.85,5492.9875,6,4,17,2,Student Loan,31,17,11.03,3,Standard,1493.29,26.25042108,29,No,79.79713621,199.7031312,Low_spent_Medium_value_payments,549.7984826,1
36,Lawyer,15845.47,1039.455833,5,10,26,6,Mortgage Loan,25,16,11.12,10,Standard,1275.75,23.86676457,9,NM,73.23949445,62.73137585,Low_spent_Large_value_payments,237.974713,0
37,Mechanic,7823.985,599.99875,6,5,34,3,Home Equity Loan,55,25,8.53,11,Poor,2193.11,32.86866978,16,Yes,11.42685819,51.58043163,Low_spent_Small_value_payments,286.9925852,0
45,Engineer,139383.6,11618.3,4,6,10,2,Debt Consolidation Loan,28,14,2.14,,Standard,1132.1,37.36844683,31,No,163.1294566,97.45235616,High_spent_Large_value_payments,1141.248187,1
42,Developer,71732.72,6020.726667,4,3,7,3,Student Loan,0,6,17.8,4,Standard,632.16,40.61171607,10,Yes,129.9330194,87.75036618,High_spent_Large_value_payments,624.3892811,0
28,Writer,19841,1756.416667,6,10,17,5,Mortgage Loan,57,24,17.88,8,Poor,2538.06,24.02224303,7,Yes,79.74213529,184.169148,Low_spent_Small_value_payments,201.7303834,0
22,Scientist,79556.12,6800.676667,8,6,9,7,Mortgage Loan,20,10,7.09,5,Standard,2393.45,32.60360941,14,Yes,406.7656952,459.4312152,High_spent_Small_value_payments,73.87075629,0
40,Accountant,31134.22,2556.518333,7,6,5,3,Auto Loan,10,,17.23,5,Standard,1746.56,32.65831054,19,Yes,44.84666562,236.1945362,Low_spent_Small_value_payments,264.6106315,0
20,Media_Manager,70981.16,5909.096667,8,9,25,7,Mortgage Loan,42,21,4.91,8,Poor,4529.63,30.59201228,6,Yes,213.5203876,103.2062119,High_spent_Medium_value_payments,524.1830672,0
21,Scientist,57986.32,4740.193333,3,5,2,3,Mortgage Loan,3,7,1.36,1,Good,222.83,29.05253262,25,No,132.9673406,68.06899898,High_spent_Large_value_payments,512.9829937,0
55,Accountant,49790.5,4060.208333,6,5,15,2,Auto Loan,26,9,3.34,1,Standard,1021.5,29.81947985,23,No,63.0784179,80.46132317,High_spent_Large_value_payments,502.4810923,0
22,Musician,31396.36,2469.363333,2,3,12,3,Mortgage Loan,5,5,8.13,4,Good,1294.44,32.1389637,27,NM,70.75495153,156.640943,Low_spent_Medium_value_payments,299.5404388,1
24,Developer,121622.84,10081.23667,0,3,12,2,Personal Loan,12,-3,9.02,0,Good,1391.33,26.48299141,21,NM,173.2882999,664.6119629,Low_spent_Medium_value_payments,450.2234039,1
14,Manager,40445.44,3152.453333,8,6,33,6,Auto Loan,51,20,19.06,11,Poor,3484.72,35.82728346,14,NM,123.1006768,118.460799,High_spent_Medium_value_payments,323.6838574,0
24,Scientist,41294.92,3215.243333,7,8,23,5,Student Loan,55,11,15.02,11,Standard,1614.96,35.47549126,15,Yes,154.7438287,101.85263,High_spent_Medium_value_payments,314.9278747,0
27,_______,28056.94,2115.078333,4,6,10,2,Credit-Builder Loan,9,12,16.43,4,Standard,822.94,37.97458353,13,Yes,41.74919161,30.69486097,High_spent_Large_value_payments,379.0637808,0
15,Scientist,31785.1,2410.758333,7,9,27,9,Mortgage Loan,45,16,27.75,7,Poor,4399.44,27.45801387,8,Yes,178.7741596,85.24875016,Low_spent_Medium_value_payments,257.0529236,0
35,Doctor,51729.75,4565.8125,9,6,28,8,Mortgage Loan,47,19,0.81,11,Poor,2296.5,29.31987892,17,Yes,247.4006535,115.1437313,High_spent_Medium_value_payments,344.0368652,0
26,Writer,12255.61,868.3008333,8,,19,2,Mortgage Loan,19,19,8.23,4,Standard,494.31,28.47151128,27,NM,11.63732296,25.89061084,Low_spent_Medium_value_payments,329.3021495,0
24,Engineer,33477.64,2643.803333,7,6,23,6,Student Loan,57,21,6.83,10,Poor,1910.95,25.14158172,11,Yes,113.2192819,100.2808441,High_spent_Medium_value_payments,300.8802073,0
,Musician,38460.28,3241.023333,6,9,16,7,Debt Consolidation Loan,56,16,20.71,11,Poor,4106.5,26.53757651,7,Yes,179.1358211,267.3365048,Low_spent_Medium_value_payments,157.6300073,0
27,Writer,32595.22,2606.268333,3,3,7,2,Personal Loan,10,10,9.72,1,Good,796.88,26.4924619,15,No,50.30543332,39.34579667,High_spent_Medium_value_payments,420.9756033,0
19,Manager,71614.2,6102.85,0,7,2,2,Student Loan,11,11,5.13,4,Good,1273.45,31.92157547,24,No,114.6443451,10000,High_spent_Large_value_payments,678.8199439,1
27,Manager,33684.42,2792.035,6,9,18,5,Mortgage Loan,47,17,16.82,10,Poor,1329.97,34.70515908,20,Yes,116.4179386,204.5336305,Low_spent_Medium_value_payments,238.2519309,0
19,Manager,11436.15,933.0125,4,7,14,4,Mortgage Loan,14,10,17.33,4,Standard,339.47,27.317317,18,Yes,23.05957931,41.37164928,Low_spent_Medium_value_payments,308.8700214,0
31,Entrepreneur,71830.44,6110.87,7,3,19,3,Auto Loan,21,8,7.48,3,Standard,745.75,29.78761455,35,No,119.4534418,195.2999977,Low_spent_Medium_value_payments,576.3335604,0
28,Developer,31815.94,2551.328333,7,7,27,7,Student Loan,60,16,20.65,8,Poor,4247.2,31.84056659,8,Yes,169.9491914,103.4744628,Low_spent_Small_value_payments,271.7091792,0
46,Accountant,29814.97,2731.580833,4,3,17,1,Student Loan,20,17,7.09,1,Standard,27.63,35.97624378,40,No,14.34532334,125.0909284,Low_spent_Small_value_payments,423.7218316,0
29,Accountant,14710.215,1480.85125,2,5,9,2,Mortgage Loan,10,2,2.33,4,Poor,1373.93,40.71412948,25,No,16.46840192,135.9102352,Low_spent_Small_value_payments,285.7064878,0
27,_______,39255.54,3546.295,4,3,6,2,Payday Loan,14,2,2.14,0,Good,536.03,26.17155869,34,No,46.03458606,10000,High_spent_Large_value_payments,500.6558107,1
19,_______,35787.86,2820.321667,9,7,31,4,Mortgage Loan,51,24,1.3,6,Poor,2486.5,35.03883943,19,Yes,76.88428434,231.0862304,Low_spent_Small_value_payments,264.0616519,0
43,Accountant,61804.34,5228.361667,4,7,,3,Student Loan,9,15,10.39,2,Good,179.87,26.51065856,18,No,147.0159495,206.3672794,High_spent_Medium_value_payments,419.4529378,1
53,Writer,18579.36,1298.28,0,4,2,2,Student Loan,4,8,15.14,1,Good,1329.98,25.92249108,32,No,16.17485725,71.37779974,Low_spent_Medium_value_payments,322.275343,0
28,Lawyer,27559.56,2253.63,6,7,3,5,Auto Loan,7,21,7.69,2,Good,160.02,25.80954913,31,No,41.1675361,28.32134746,!@9#%8,395.8741164,1
53,Entrepreneur,94369.64,8164.136667,4,7,19,,Auto Loan,22,20,7.99,0,Standard,464.88,33.44780651,28,Yes,210.7093407,72.01463743,High_spent_Large_value_payments,773.6896885,0
,Architect,61746.99,5167.5825,8,8,15,6,Mortgage Loan,50,22,1.27,11,Poor,4355.18,39.30358514,9,NM,158.0389092,67.9702892,High_spent_Large_value_payments,530.7490516,0
36,Journalist,33465.57,2820.7975,0,5,10,2,Student Loan,12,0,4.62,1,Poor,531.91,36.87257374,37,No,40.22460349,173.1632756,Low_spent_Large_value_payments,338.6918709,0
45,Doctor,15608.695,1366.724583,7,3,12,4,Mortgage Loan,12,21,7.35,6,Poor,488.34,27.08507548,24,Yes,26.77782876,10000,Low_spent_Small_value_payments,340.8256154,0
23,Mechanic,17361.38,1742.781667,10,9,21,7,Auto Loan,35,20,10.16,9,Poor,2244.16,37.00100888,19,Yes,51.95924495,43.86635757,!@9#%8,348.4525641,0
17,_______,18207.57,1369.2975,5,7,24,5,Debt Consolidation Loan,19,16,13.7,9,Poor,2310.54,26.37484346,15,NM,68.36676227,61.3839351,Low_spent_Medium_value_payments,287.1790526,0
55,_______,37547.68,3292.973333,4,6,8,1,Mortgage Loan,19,3,0.89,1,Good,1328.69,27.40288753,21,No,24.84007251,270.9780986,Low_spent_Medium_value_payments,313.4791622,0
18,Manager,68056.4,5805.366667,8,9,24,5,Auto Loan,33,23,7.74,11,Poor,2139.9,36.70788282,20,Yes,172.5034567,122.0532908,High_spent_Large_value_payments,525.9799191,0
29,Scientist,18208.19,1720.349167,9,5,32,5,Mortgage Loan,56,20,2.91,6,Poor,2067.33,27.85547782,21,Yes,66.01536959,101.5132166,High_spent_Small_value_payments,264.5063304,0
50,Doctor,118228.38,10121.365,5,5,5,3,Mortgage Loan,9,0,7.54,0,Good,359.59,39.42844632,34,NM,271.1209091,332.5009597,Low_spent_Medium_value_payments,688.5146312,1
35,Engineer,101641.14,8283.095,5,3,13,3,Student Loan,27,18,19.97,8,Poor,631.4,38.72612763,15,Yes,171.9384727,76.80255757,High_spent_Large_value_payments,819.5684697,0
46,Manager,56830.82,4618.901667,3,7,5,3,Mortgage Loan,14,12,3.03,4,Good,140.59,38.96088121,29,No,92.50592257,42.79639052,High_spent_Large_value_payments,566.5878536,1
24,Accountant,54843.69,4438.3075,6,7,32,9,Student Loan,56,22,17.83,6,Poor,4896,37.44786251,11,Yes,312.2556322,196.3248094,High_spent_Small_value_payments,195.2503085,0
25,Musician,58208.24,4748.686667,9,9,26,8,Debt Consolidation Loan,34,14,5.24,12,Poor,2551.84,25.02638173,11,Yes,223.9200906,494.5827599,Low_spent_Small_value_payments,46.36581616,0
44,Engineer,28497.43,2086.785833,0,6,1,3,Personal Loan,11,7,8.51,0,Good,1261.74,35.00125135,35,No,46.0961934,22.93917381,High_spent_Medium_value_payments,389.6432161,1
32,Engineer,164401.8,13674.15,4,1,10,1,Personal Loan,15,10,2.44,2,Good,790.78,39.15801584,31,No,110.2575267,568.8214908,!@9#%8,968.3359824,1
22,Lawyer,28910.14,2441.178333,8,6,11,4,Auto Loan,7,19,7.67,3,Poor,496.03,32.2164509,21,No,75.1242701,64.11726456,High_spent_Medium_value_payments,354.8762987,0
32,Doctor,17116.42,1590.368333,8,6,,7,Mortgage Loan,37,20,3.64,10,Poor,2574.89,31.09733761,25,Yes,89.7506862,136.328224,Low_spent_Medium_value_payments,212.9579231,0
48,Manager,21212.91,1496.7425,3,4,10,3,Mortgage Loan,19,19,12.13,1,Poor,993.15,35.26898268,28,No,45.74570037,30.37347191,High_spent_Medium_value_payments,323.5550777,0
40,Manager,36964.22,3025.351667,10,10,22,6,Mortgage Loan,42,19,25.83,6,Poor,4004.45,25.67700505,12,Yes,106.9154274,321.3182635,!@9#%8,164.3014758,0
39,Scientist,36993.94,3375.828333,1,7,9,2,Mortgage Loan,24,2,2.91,4,Good,283.01,32.21493633,27,No,55.70168877,10000,High_spent_Medium_value_payments,433.2243512,0
30,Scientist,31577.16,2924.43,10,6,15,2,Personal Loan,24,18,16.07,9,Poor,1470.79,26.10138563,25,Yes,40.24901952,285.7573149,Low_spent_Medium_value_payments,246.4366656,0
38,Architect,32009.81,2555.484167,,7,9,1,Credit-Builder Loan,6,11,7.92,7,Standard,310.76,30.60627454,19,Yes,18.34075512,158.3758426,High_spent_Small_value_payments,338.831819,0
33,Mechanic,101342.2,8444.183333,3,4,14,2,Mortgage Loan,17,17,14.46,7,Standard,828.02,34.28667497,6,Yes,114.3299888,182.184462,!@9#%8,797.9038825,0
34,Musician,22311.08,1561.256667,4,3,7,4,Credit-Builder Loan,24,16,5.34,0,Standard,318.78,34.04207985,23,No,58.98276404,208.4516409,Low_spent_Small_value_payments,178.6912617,0
37,_______,179072.36,15136.69667,2,2,5,4,Mortgage Loan,7,11,15.82,3,Good,269.2,39.52557268,23,No,457.5856834,892.3253321,High_spent_Small_value_payments,423.7586512,1
,Architect,80393.48,6645.456667,3,4,6,4,Student Loan,21,4,9.99,3,Good,329.74,35.96484435,32,No,187.6645565,324.6320944,Low_spent_Large_value_payments,422.2490158,0
27,Developer,58246.4,4780.866667,6,5,18,2,Debt Consolidation Loan,42,19,16.79,8,Standard,2534.49,41.68535053,12,Yes,55.39520153,197.7867212,Low_spent_Small_value_payments,514.904744,0
44,Doctor,99475.83,8108.6525,7,6,10,1,Home Equity Loan,25,16,0.84,4,Standard,587.9,38.26088542,32,No,29491,10000,Low_spent_Medium_value_payments,713.7820978,0
32,Writer,38250.71,2941.559167,1,7,8,3,Mortgage Loan,15,1,0.76,3,Good,1464.74,29.08515305,25,No,91.48681025,104.5456021,High_spent_Medium_value_payments,348.1235044,1
45,_______,59873.88,4836.49,3,,9,3,Student Loan,3,1,-3.89,3,Good,1017.45,33.6977545,20,No,117.107326,105.1551628,High_spent_Medium_value_payments,511.3865112,1
44,Doctor,70347,5913.25,8,9,31,4,Auto Loan,60,23,12.79,6,Poor,2589.02,36.14791881,21,Yes,207.9665065,10000,Low_spent_Small_value_payments,438.6309593,0
40,Media_Manager,47523,4123.25,6,9,16,7,Credit-Builder Loan,24,13,7.64,8,Standard,2101.96,28.27701971,14,Yes,273.3419051,107.6852103,High_spent_Medium_value_payments,281.2978847,0
37,Musician,116569.62,9991.135,4,4,7,3,Mortgage Loan,9,13,11.5,3,Good,757.7,30.48726621,22,No,149.5974624,381.4776936,High_spent_Medium_value_payments,718.038344,1
35,Musician,11482.565,1128.880417,4,3,10,3,Student Loan,24,22,3.05,3,Standard,517.07,28.8763026,19,No,15.37086273,49.21902473,Low_spent_Small_value_payments,338.2981542,0
26,Engineer,44590.1,3605.841667,5,5,,1,Auto Loan,6,6,2.51,0,Good,555.48,37.54381874,25,No,33.79719283,158.0531284,Low_spent_Medium_value_payments,448.7338454,1
14,Writer,10353.13,677.7608333,7,5,34,8,Student Loan,53,27,3.5,6,Poor,2237.99,31.10333013,27,Yes,55.30319447,68.98850232,Low_spent_Small_value_payments,233.4843865,0
29,Manager,10302.935,949.5779167,3,4,12,3,Credit-Builder Loan,21,11,7.89,2,Standard,786.85,30.5265121,21,Yes,19.15773109,104.6303895,Low_spent_Small_value_payments,261.1696711,0
35,Writer,19419.65,1485.304167,8,6,25,5,Auto Loan,37,23,25.22,10,Poor,4525.71,26.81743777,12,Yes,78.8888497,70.90529523,Low_spent_Small_value_payments,288.7362717,0
